MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
-0.3261960037692927,0.3484902466663329,-0.17491646146226866,-0.2083654336540425,0.7682762831665113,0.051376091942177356,-1.3728111990669658,1.2725865624715658,1.03
-0.035843376698667766,1.6181181253037598,-0.4028354240097971,-0.12853018113161133,-0.09890134844728123,-0.1173622191556942,-0.8766960138236606,0.7091621244200385,3.821
0.14470144729641424,-1.9527102833640033,0.08821601192681836,-0.2575377051098974,-0.44981805738633096,-0.03227968617896891,-0.4601464714967384,-0.4476030935264621,1.726
-1.0178643798132794,0.58654547391085,-0.6000153190656905,-0.14515633623453844,-0.0074343365934938874,0.07750686671265289,-1.3821718629394824,1.2326981066803075,0.934
-0.17148830990963287,1.1420076708147244,0.3490073018898956,0.08662431665989186,-0.48587716782868956,-0.0688317592583959,0.5320838989898738,-0.10855121930076182,0.965
1.439918881564798,-0.6830824047265764,0.35475699752554163,-0.20301334968605853,1.1156750301111844,0.02311055715148913,0.8316251429103603,-1.1356789559256661,2.648
-0.7150133036121044,-0.04826846540786296,-0.4565295597642843,-0.05065191252372277,-0.06284223800492275,0.03414176986057443,-0.7503270515447061,0.8038972069242781,1.573
2.1575294167284973,0.6658972163256893,0.2586696711687911,-0.32836525765120933,-0.37594085550442574,-0.06056779300469791,1.0609614077869804,-1.4697447731774558,5.00001
-1.2502410075556405,-1.8733585409491642,-0.7601282961637553,-0.1860741296874613,-0.5342491452513656,-0.04003324639166028,-0.708204064118388,0.8387996057416258,1.398
1.3369379624681264,-1.8733585409491642,0.5424739495388239,-0.15252991884076492,7.036405066646732,0.025712488767999468,-0.7596877154172208,0.8936462324546072,3.156
0.1764202005520949,1.8561733525482769,0.1287876285994821,0.12779744359011538,-0.6802445680179878,0.062336131088464884,0.9720351009980888,-1.4298563173861976,2.319
-0.8667276714194901,-0.28632369265238056,-0.918817710282413,-0.05858799030812811,0.24937688899598623,-0.010627394127332523,-0.7830893750985096,0.6144270419157988,1.594
-0.5281667405596028,-1.2385446016304507,0.44193171353019334,0.27896426792728884,-0.5949339896543591,-0.057166502333929746,0.8503464706553897,-0.0686627635095035,0.96
-0.9366244604647068,0.58654547391085,-1.014775761235981,-0.014992737738243212,1.8773138018936837,0.21916101521849943,0.7895021554840401,-1.1456510698734785,1.875
-0.5609882981503318,1.3800628980592422,-0.29874768629667403,-0.17623618277765873,-0.6265956476037471,-0.05843834993537493,-0.6848024044371012,0.6194130988897005,2.299
-0.3749819669721522,0.58654547391085,-0.15949394749970958,-0.22318658925769086,0.3918543497682321,0.04707580124748742,-0.8205320305885704,0.6742597256026819,1.177
-0.5190292189263439,1.8561733525482769,-0.03346117329037655,-0.11802053070332828,-0.22642747074342703,-0.0374914736527374,0.480600247691041,-1.030971759473614,1.696
0.27598767765933013,-0.6830824047265764,0.19491672633136478,-0.10356387993706646,0.5668729589884598,-0.01696271338610895,1.1171253910220726,-0.8764039932824825,1.308
0.18498006277175635,0.42784198908117177,-0.1846745871162138,-0.2969510906666394,0.4586956276613844,0.048771268672925076,-0.6192777573294943,0.5745385861245405,1.574
-1.285478231785047,-0.6037306623117372,-0.995882678563105,-0.21485303335419526,-0.12616555390369852,0.13255791980938977,-0.801810702843541,0.6493294407331466,0.941
-0.8860530045289117,0.1897867618366542,-0.26858981981896674,-0.09226269457083396,-0.33196633057472036,0.002969504265345317,-0.6941630683096178,1.1180187962804342,0.727
2.448092101767702,0.5071937314960111,0.8684145690058341,-0.17954046558665251,-0.08922695296274603,-0.02706314559304917,0.747379168057724,-1.1955116396125491,5.00001
-0.6110871236568204,-0.5243789198968979,0.2541212940521116,0.279759804180646,-0.3328458210733144,-0.014646841364352505,1.5430355972215135,-1.7788803055597102,0.958
-1.2108551384467656,1.1420076708147244,-0.6065828308155721,-0.21576409734364502,-0.2871123151464207,0.0380032253108732,-0.7784090431622542,0.6493294407331466,0.975
-0.8520236136188436,-0.8417858895562549,0.6750271059740584,0.941797795830965,-1.0373177104471965,-0.06810530139996172,2.455700324791743,-1.3600515197514933,0.788
0.8068041642626717,1.8561733525482769,0.5568924832391586,-0.04967977663948834,-0.6195597236149942,-0.0636948528186187,1.0516007439144657,-1.3450933488297703,2.92
-1.6046088005512231,-1.0798411168007722,-0.16136832580818697,0.5847516555862013,-1.1270257413037956,0.04560553282993673,1.7957735217794224,-0.9910833036823469,0.425
-0.19790309945865156,1.3800628980592422,-0.705915971775471,-0.24150718437886776,-0.45421550987930154,0.04440598050196678,-0.7316057237996767,0.6593015546809589,1.875
-0.0008162104378418178,-0.5243789198968979,-0.30158756971762474,0.11329132384920819,-0.5421645597387126,-0.0303322289491775,-0.8626550180148905,0.7540366371852074,2.182
-0.7313453106692511,0.031083277006975933,0.27925903201394425,0.30612691054904484,-0.35835104553254366,0.012805035097612114,0.1950999995793286,-0.6021708597175849,0.875
-0.6087239715102878,0.26913850425149355,-0.028752392337596102,-0.03290674231583834,-0.17805549332075105,-0.03816277106233305,-1.1809175896804063,1.252642334575941,1.463
0.09990658549658724,-2.1114137681936813,0.3544420114720941,0.313649453827952,-0.051408861523199276,0.007292389405892044,-0.5116301227955712,0.7839529790286446,1.374
-0.5544239866321857,0.8246007011553677,-0.3788108603258062,-0.06756445541938083,-0.2756789386646972,0.0025429520674202315,-0.773728711225993,0.5894967570462635,2.767
-0.718846861538702,0.6658972163256893,-0.6308132467100533,-0.1415766655360858,-0.5069849397949481,0.10329309478412765,-0.7316057237996767,0.7590226941591092,1.805
-0.23035705560436393,0.1897867618366542,-0.29712514964878417,-0.17696090745006526,0.40416721674854955,-0.06361077906346688,-1.335368543576907,1.2825586764193782,1.553
-0.1530557231666792,0.5071937314960111,0.22271024575357976,0.04838929136210509,-0.4911541108202542,0.00813716305628735,-0.8252123625248278,0.7340924092895739,2.76
-0.9814193222645337,-0.921137631971094,-0.019458609707651495,-0.035657402833576615,0.08930961825185828,-0.012216601725844637,2.3480526902578176,-1.3849818046210285,0.758
-0.36269357581018336,1.8561733525482769,-0.2950163596494158,-0.18178040118113,2.026827186654682,0.09377589649348309,-0.7830893750985096,0.6842318395505032,1.676
0.6286224924141222,-1.000489374385933,0.351493392443454,-0.10686209391942435,1.4234967046191231,0.027023889657699085,-0.8345730263973444,0.7590226941591092,2.937
-1.528462786940732,-0.04826846540786296,-1.2053721158368673,-0.23404962448248284,-0.5448030312344949,-0.10348047544229946,-0.9328599970587528,0.8288274917938135,2.254
3.8425094116983054,0.26913850425149355,0.7686954203330428,-0.15013611504034077,1.1798778365085545,-0.05132393511823131,-0.72224505992716,0.5545943582289158,5.00001
0.031112600786419024,0.1897867618366542,-0.14445190485358148,-0.1388413878728888,0.040937640829182304,-0.022824313817948663,-0.72224505992716,0.7739808650808322,2.239
0.0708135568481651,0.5071937314960111,0.3183833863240478,0.17356879883529183,-0.666172720040482,0.1839289106489708,-0.801810702843541,1.0831163974630864,0.893
1.1228888924844285,1.062655928399885,0.11193343043825339,-0.14529596092041808,-0.5395260882429302,-0.052088069340621525,-0.7830893750985096,0.5994688709940759,2.945
-0.1322599842771934,-0.28632369265238056,-0.3629216752895845,-0.10926579777691954,-0.01974720357381139,0.04748431219036762,-0.88137634575992,0.7789669220547428,1.958
-0.3381167934862456,-0.921137631971094,-0.4061311074513955,-0.19534880186577283,1.3953530086641115,-0.026080515474775388,-1.2604832325967834,1.2626144485237534,1.678
-0.5456540664439432,1.3007111556444029,-0.14933509281200236,-0.09172020818713679,-0.07515510498524025,-0.07347565430094888,1.3605026517074668,-0.9611669618389098,1.379
-0.3597527642500539,0.031083277006975933,-0.45214025804563057,-0.1305137978783076,0.4850803426192077,0.04426588679943016,-0.8111713667160576,0.7540366371852074,1.592
-0.40312973476196157,-0.28632369265238056,-0.2862797808460614,-0.08202574483481123,-0.9062736261566741,-0.14445015723396298,-0.9562616567400396,0.9385207452197761,0.771
0.09013888995758618,1.8561733525482769,-0.060138314698883893,-0.3056292673029856,0.2238716645367572,0.02058629856084936,-0.6894827363733566,0.7191342383678508,1.731
-0.7756150275476266,1.3800628980592422,-0.7634477149985105,-0.027258002545106696,0.8307201085666928,0.04853777185386327,-0.7362860557359341,0.6593015546809589,1.817
0.31206513376305917,1.1420076708147244,0.08395412292662727,-0.43792100649194843,-0.6538598530601645,-0.03883737174599395,1.0750024035957544,-1.2403861523777093,2.657
-0.46252362537814457,0.1897867618366542,-0.06618654001268658,-0.10890960978896486,-0.5562364077162183,-0.04115416772274088,1.9268228159946363,-1.030971759473614,0.967
-0.6369767682843875,0.42784198908117177,-0.1503854230049068,0.012579361981597818,0.1455970101618814,-0.0578777984878606,-1.3447292074494197,1.2825586764193782,1.642
-0.3359111848161488,1.8561733525482769,-0.11997419021846394,-0.009523895521427248,-0.2308249232363976,-0.08502375634461959,-0.7409663876721895,0.6144270419157988,2.5
2.561838491754133,-1.9527102833640033,0.8322408213461586,-0.1544161328941878,1.3566554267259703,-0.012834226512543343,-1.0030649761026171,0.9385207452197761,4.347
3.9182878238637806,-1.9527102833640033,1.1225407149278648,-0.3605910526665163,-0.5245747497668304,0.01698764157693947,1.0188384203606624,-1.24537220935162,5.00001
-1.4034257811430908,0.8246007011553677,-0.09036258210325945,-0.11058195582997063,-0.8367938767677394,0.0660564371531316,-0.815851698652313,0.6692736686287801,0.926
-0.5719113125165263,1.6181181253037598,-0.1283327231781333,-0.34217602148801396,-0.8482272532494628,-0.061797683339330896,-0.7503270515447061,0.6094409849418883,2.42
-0.5014893785498581,-0.20697195023754142,-0.4746905639784896,-0.006232173349019859,0.05764796030247039,-0.10599803920650523,-1.3306882116406495,1.1678793660195137,2.348
-0.9598883804850153,1.1420076708147244,-0.6657542691848318,0.3146115255897538,-0.674088134527829,-0.06316677665146683,-1.3681308671307104,1.2177399357585845,1.688
-0.3014091634767744,1.6974698677185986,-0.34052826219870913,-0.20174638815612828,-0.3750613650058317,-8.515537753766013e-05,-0.6848024044371012,0.7191342383678508,1.544
-1.1189547771927244,-0.921137631971094,0.016388351524329117,0.8644225864937034,-0.69783437798987,-0.09225071163060908,1.5523962610940283,-1.5196053429165266,0.64
